v1.1.0	VibeCode v1.1.0 - vfkit VM Integration	Datadog Tracing**: Full tracing of VM boot process (20-second boot time tracked)
v1.1.0	VibeCode v1.1.0 - vfkit VM Integration	Professional VS Code development environment**
v1.1.0	VibeCode v1.1.0 - vfkit VM Integration	Cross-platform desktop application**
v1.1.0	VibeCode v1.1.0 - vfkit VM Integration	Automatic code-server integration**
v1.1.0	VibeCode v1.1.0 - vfkit VM Integration	Clean Dark+ theme with no welcome screens**
v1.1.0	VibeCode v1.1.0 - vfkit VM Integration	🎨 Professional VS Code interface
v1.1.0	VibeCode v1.1.0 - vfkit VM Integration	🌙 Dark theme optimized for coding
v1.1.0	VibeCode v1.1.0 - vfkit VM Integration	🚀 **vfkit VM boot with 20-second startup tracking**
v1.1.0	VibeCode v1.1.0 - vfkit VM Integration	🔧 Full VS Code extension support
v1.1.0	VibeCode v1.1.0 - vfkit VM Integration	📁 Automatic workspace loading
v1.1.0	VibeCode v1.1.0 - vfkit VM Integration	🖥️ Native desktop application experience
v1.1.0	VibeCode v1.1.0 - vfkit VM Integration	📊 **Datadog tracing of VM boot process**
v1.0.0	VibeCode Services VM v1.0.0	DHCP networking** - Automatic IP assignment via NAT
v1.0.0	VibeCode Services VM v1.0.0	Interactive console** - Green on black terminal in GUI window
v1.0.0	VibeCode Services VM v1.0.0	Multiple instances** - Run several VMs simultaneously
v1.0.0	VibeCode Services VM v1.0.0	Sparse disk** - 1GB disk that grows as needed
v1.0.0	VibeCode Services VM v1.0.0	Console logging** - Logs saved to `~/VibeCode VMs/*/console.log`
